ANNEE_CTR,CONTRAT_ANCIENNETE,FREQUENCE_PAIEMENT_COTISATION,GROUPE_KM,ZONE_RISQUE,AGE_ASSURE_PRINCIPAL,GENRE,DEUXIEME_CONDUCTEUR,ANCIENNETE_PERMIS,ANNEE_CONSTRUCTION,ENERGIE,EQUIPEMENT_SECURITE,VALEUR_DU_BIEN,NB,CHARGE,EXPO
2018,"(1,2]",ANNUEL,[0;20000[,B,52,M,False,26,2017.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2017,"(1,2]",ANNUEL,[20000;40000[,A,78,M,True,61,2006.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2018,"(0,1]",MENSUEL,[0;20000[,B,58,Autre,False,20,2016.0,ESSENCE,VRAI,[15000;20000[,0,0.0,365.0
2017,"(1,2]",MENSUEL,[20000;40000[,A,43,M,False,69,2013.0,ESSENCE,FAUX,[0;10000[,0,0.0,365.0
2016,"(-1,0]",ANNUEL,[20000;40000[,B,45,M,True,45,2016.0,DIESEL,FAUX,[10000;15000[,0,0.0,284.00000000000006
2018,"(1,2]",MENSUEL,[20000;40000[,C,30,F,True,18,2017.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2021,"(2,5]",TRIMESTRIEL,[20000;40000[,B,54,M,True,40,2017.0,AUTRE,FAUX,[35000;99999[,0,0.0,284.00000000000006
2017,"(-1,0]",MENSUEL,[20000;40000[,B,38,F,False,32,2017.0,DIESEL,FAUX,[15000;20000[,0,0.0,321.00000000000017
2020,"(0,1]",MENSUEL,[0;20000[,C,60,F,True,51,2019.0,ESSENCE,FAUX,[20000;25000[,0,0.0,365.0
2020,"(2,5]",MENSUEL,[0;20000[,D,40,F,True,50,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2016,"(0,1]",ANNUEL,[0;20000[,A,70,M,True,34,2015.0,DIESEL,VRAI,[15000;20000[,0,1728.38,365.0
2017,"(1,2]",ANNUEL,[20000;40000[,A,46,M,False,27,2013.0,ESSENCE,VRAI,[35000;99999[,0,0.0,36.00000000000001
2016,"(0,1]",MENSUEL,[0;20000[,B,43,Autre,False,32,2012.0,DIESEL,FAUX,[15000;20000[,0,0.0,365.0
2020,"(-1,0]",ANNUEL,[20000;40000[,K,37,M,False,67,2017.0,DIESEL,VRAI,[20000;25000[,0,0.0,84.99999999999996
2019,"(2,5]",MENSUEL,[0;20000[,C,46,F,True,25,2005.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2019,"(2,5]",MENSUEL,[0;20000[,C,36,F,False,48,2015.0,ESSENCE,FAUX,[0;10000[,0,0.0,364.84972677595607
2018,"(2,5]",MENSUEL,[0;20000[,B,25,F,False,11,2013.0,ESSENCE,FAUX,[0;10000[,0,0.0,365.0
2021,"(0,1]",TRIMESTRIEL,[20000;40000[,C,39,M,False,28,2012.0,DIESEL,FAUX,[15000;20000[,0,0.0,296.9999999999999
2020,"(-1,0]",MENSUEL,[20000;40000[,D,41,M,False,52,2015.0,DIESEL,FAUX,[20000;25000[,0,0.0,303.99999999999994
2020,"(-1,0]",TRIMESTRIEL,[20000;40000[,B,40,M,False,61,2017.0,DIESEL,FAUX,[20000;25000[,2,2668.68,336.8360655737704
2021,"(2,5]",ANNUEL,[20000;40000[,C,40,F,False,52,2018.0,DIESEL,FAUX,[20000;25000[,0,0.0,296.9999999999999
2019,"(2,5]",MENSUEL,[0;20000[,A,40,F,True,22,2013.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2017,"(0,1]",MENSUEL,[20000;40000[,A,33,F,False,20,2010.0,DIESEL,VRAI,[25000;35000[,0,0.0,46.000000000000014
2016,"(0,1]",TRIMESTRIEL,[0;20000[,A,29,F,False,20,2014.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2021,"(0,1]",MENSUEL,[0;20000[,D,64,F,False,14,2016.0,DIESEL,FAUX,[20000;25000[,0,0.0,210.0000000000001
2021,"(2,5]",ANNUEL,[0;20000[,C,60,M,False,43,2017.0,DIESEL,VRAI,[35000;99999[,0,0.0,225.00000000000017
2019,"(2,5]",TRIMESTRIEL,[0;20000[,A,56,F,False,55,2013.0,ESSENCE,FAUX,[0;10000[,0,0.0,364.55737704918033
2021,"(2,5]",MENSUEL,[0;20000[,C,35,M,False,61,2017.0,DIESEL,FAUX,[20000;25000[,0,0.0,31.99999999999999
2021,"(0,1]",MENSUEL,[20000;40000[,B,89,M,False,27,2021.0,ESSENCE,FAUX,[15000;20000[,0,0.0,280.0
2021,"(2,5]",ANNUEL,[0;20000[,J,45,F,False,63,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,276.00000000000006
2016,"(0,1]",MENSUEL,[0;20000[,A,47,M,False,57,2010.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2018,"(1,2]",MENSUEL,[0;20000[,C,67,M,False,32,2017.0,ESSENCE,FAUX,[20000;25000[,0,0.0,365.0
2021,"(1,2]",MENSUEL,[0;20000[,C,64,Autre,False,33,2014.0,DIESEL,FAUX,[20000;25000[,0,0.0,303.99999999999994
2021,"(0,1]",ANNUEL,[0;20000[,D,56,F,False,48,2020.0,ESSENCE,VRAI,[20000;25000[,0,0.0,303.99999999999994
2021,"(2,5]",MENSUEL,[0;20000[,A,59,F,False,33,2016.0,ESSENCE,FAUX,[10000;15000[,1,660.36,303.99999999999994
2018,"(-1,0]",ANNUEL,[0;20000[,C,48,F,False,46,2017.0,ESSENCE,FAUX,[10000;15000[,1,845.42,203.00000000000006
2020,"(1,2]",MENSUEL,[20000;40000[,C,35,F,False,11,2011.0,DIESEL,FAUX,[35000;99999[,1,2925.2,50.86065573770493
2016,"(-1,0]",MENSUEL,[0;20000[,A,69,F,False,53,2020.0,ESSENCE,FAUX,[0;10000[,0,0.0,65.00000000000003
2016,"(-1,0]",ANNUEL,[0;20000[,B,30,M,False,16,2015.0,DIESEL,VRAI,[15000;20000[,0,0.0,275.00000000000017
2019,"(0,1]",ANNUEL,[20000;40000[,B,40,F,False,54,2017.0,DIESEL,FAUX,[10000;15000[,0,0.0,364.36612021857934
2020,"(1,2]",MENSUEL,[0;20000[,C,34,F,False,20,2019.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.69945355191254
2021,"(2,5]",MENSUEL,[0;20000[,C,37,M,False,20,2018.0,DIESEL,VRAI,[25000;35000[,0,965.29,80.00000000000007
2019,"(-1,0]",ANNUEL,[20000;40000[,B,47,F,False,22,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,54.84972677595635
2021,"(0,1]",TRIMESTRIEL,[20000;40000[,C,36,M,False,23,2020.0,DIESEL,FAUX,[25000;35000[,0,0.0,303.99999999999994
2021,"(0,1]",MENSUEL,[20000;40000[,D,50,M,False,52,2020.0,ESSENCE,VRAI,[20000;25000[,0,0.0,303.99999999999994
2019,"(0,1]",ANNUEL,[0;20000[,A,53,M,False,44,2010.0,ESSENCE,VRAI,[35000;99999[,0,0.0,364.7540983606558
2016,"(-1,0]",ANNUEL,[0;20000[,D,56,M,False,26,2015.0,ESSENCE,VRAI,[20000;25000[,0,0.0,334.34972677595624
2017,"(0,1]",MENSUEL,[0;20000[,B,40,F,False,70,2011.0,DIESEL,FAUX,[25000;35000[,0,0.0,365.0
2019,"(0,1]",MENSUEL,[0;20000[,C,28,F,True,7,2016.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2019,"(0,1]",ANNUEL,[0;20000[,C,58,M,False,58,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,364.486338797814
2020,"(1,2]",MENSUEL,[0;20000[,D,50,M,False,51,2017.0,ESSENCE,FAUX,[20000;25000[,1,1560.88,365.0
2021,"(2,5]",ANNUEL,[20000;40000[,C,50,M,False,60,2007.0,DIESEL,VRAI,[20000;25000[,0,0.0,303.99999999999994
2021,"(2,5]",MENSUEL,[0;20000[,B,25,M,False,10,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,273.9999999999999
2017,"(1,2]",MENSUEL,[0;20000[,A,35,F,False,17,2012.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2017,"(0,1]",MENSUEL,[40000;60000[,A,44,M,False,31,2013.0,DIESEL,FAUX,[15000;20000[,0,0.0,365.0
2016,"(0,1]",MENSUEL,[0;20000[,A,30,F,False,17,2011.0,DIESEL,VRAI,[35000;99999[,0,0.0,365.0
2020,"(0,1]",ANNUEL,[20000;40000[,E,52,M,False,30,2018.0,DIESEL,FAUX,[25000;35000[,0,0.0,365.0
2016,"(-1,0]",MENSUEL,[0;20000[,C,32,F,False,10,2015.0,ESSENCE,FAUX,[20000;25000[,0,0.0,100.99999999999989
2016,"(0,1]",ANNUEL,[0;20000[,C,50,M,False,64,2014.0,DIESEL,FAUX,[35000;99999[,0,0.0,365.0
2016,"(-1,0]",ANNUEL,[0;20000[,B,55,F,False,37,2016.0,DIESEL,VRAI,[25000;35000[,0,2215.66,289.99999999999983
2020,"(2,5]",MENSUEL,[20000;40000[,A,32,F,False,38,2021,DIESEL,VRAI,Inconnu,0,0.0,365.0
2021,"(2,5]",MENSUEL,[0;20000[,B,41,Autre,True,70,2017.0,ESSENCE,FAUX,[15000;20000[,0,1922.09,262.99999999999983
2021,"(0,1]",ANNUEL,[20000;40000[,C,25,F,False,11,2021.0,DIESEL,FAUX,[20000;25000[,0,0.0,303.99999999999994
2016,"(0,1]",ANNUEL,[0;20000[,A,59,M,False,40,2011.0,DIESEL,VRAI,[35000;99999[,0,0.0,365.0
2016,"(0,1]",MENSUEL,[0;20000[,A,35,M,False,49,2017.0,DIESEL,VRAI,[25000;35000[,0,0.0,365.0
2020,"(2,5]",ANNUEL,[0;20000[,A,43,F,False,57,2014.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2016,"(0,1]",MENSUEL,[0;20000[,A,35,F,True,39,2012.0,DIESEL,VRAI,[15000;20000[,1,1473.88,365.0
2018,"(0,1]",ANNUEL,[0;20000[,A,85,F,False,32,2016.0,ESSENCE,FAUX,[0;10000[,0,0.0,365.0
2019,"(0,1]",MENSUEL,[20000;40000[,C,44,M,False,28,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.6174863387977
2019,"(2,5]",MENSUEL,[20000;40000[,C,31,F,True,12,2017.0,DIESEL,FAUX,[15000;20000[,1,8731.26,364.48907103825127
2020,"(0,1]",ANNUEL,[20000;40000[,C,42,M,False,46,2015.0,DIESEL,VRAI,[35000;99999[,0,0.0,365.0
2021,"(2,5]",MENSUEL,[40000;60000[,B,44,M,True,21,2018.0,DIESEL,VRAI,[10000;15000[,0,0.0,303.99999999999994
2017,"(-1,0]",TRIMESTRIEL,[0;20000[,B,60,F,True,31,2009.0,ESSENCE,FAUX,[15000;20000[,0,0.0,30.0
2021,"(-1,0]",ANNUEL,[20000;40000[,K,56,M,False,54,2020.0,ESSENCE,FAUX,[25000;35000[,0,0.0,60.000000000000135
2016,"(0,1]",ANNUEL,[0;20000[,A,57,F,False,32,2011.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2018,"(0,1]",ANNUEL,[0;20000[,C,54,F,False,42,2017.0,ESSENCE,VRAI,[15000;20000[,0,0.0,365.0
2019,"(0,1]",ANNUEL,[0;20000[,C,54,F,False,27,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.2131147540982
2019,"(0,1]",ANNUEL,[0;20000[,C,65,M,False,53,2007.0,DIESEL,FAUX,[25000;35000[,0,0.0,364.72677595628414
2019,"(-1,0]",MENSUEL,[20000;40000[,C,41,M,False,61,2018.0,ESSENCE,FAUX,[20000;25000[,0,0.0,284.2213114754099
2016,"(-1,0]",MENSUEL,[0;20000[,C,49,M,False,13,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,296.9999999999999
2019,"(0,1]",ANNUEL,[0;20000[,C,44,M,True,44,2014.0,DIESEL,VRAI,[20000;25000[,0,0.0,364.7021857923498
2020,"(2,5]",ANNUEL,[0;20000[,A,34,F,False,21,2014.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2018,"(1,2]",MENSUEL,[0;20000[,B,30,M,True,18,2014.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2021,"(5,10]",ANNUEL,[0;20000[,H,85,F,False,44,2012.0,ESSENCE,FAUX,[15000;20000[,0,0.0,303.99999999999994
2019,"(-1,0]",TRIMESTRIEL,[20000;40000[,D,35,M,False,18,2018.0,ESSENCE,VRAI,[15000;20000[,0,0.0,341.60928961748635
2021,"(0,1]",MENSUEL,[20000;40000[,B,23,M,False,9,2018.0,DIESEL,FAUX,[20000;25000[,0,0.0,270.99999999999983
2021,"(2,5]",ANNUEL,[0;20000[,B,65,F,False,65,2016.0,ESSENCE,FAUX,[25000;35000[,0,0.0,303.99999999999994
2021,"(0,1]",TRIMESTRIEL,[0;20000[,D,70,M,False,69,2015.0,DIESEL,VRAI,[25000;35000[,0,0.0,303.99999999999994
2016,"(0,1]",ANNUEL,[0;20000[,A,49,Autre,False,25,2012.0,DIESEL,VRAI,[15000;20000[,1,18911.36,137.62295081967218
2018,"(-1,0]",ANNUEL,[0;20000[,C,59,M,True,67,2011.0,ESSENCE,FAUX,[20000;25000[,0,0.0,300.0
2018,"(2,5]",MENSUEL,[0;20000[,A,77,F,False,22,1999.0,ESSENCE,FAUX,[0;10000[,0,0.0,115.00000000000003
2021,"(1,2]",MENSUEL,[20000;40000[,B,47,F,False,54,2020.0,ESSENCE,VRAI,[20000;25000[,0,0.0,303.99999999999994
2021,"(0,1]",ANNUEL,[20000;40000[,D,38,M,True,45,2017.0,ESSENCE,VRAI,[35000;99999[,0,0.0,15.0
2017,"(-1,0]",MENSUEL,[0;20000[,C,31,M,False,13,2016.0,ESSENCE,FAUX,[10000;15000[,0,0.0,273.0
2019,"(-1,0]",ANNUEL,[20000;40000[,C,40,Autre,False,12,2017.0,ESSENCE,VRAI,[25000;35000[,0,0.0,53.85245901639331
2018,"(2,5]",MENSUEL,[0;20000[,C,31,F,False,14,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2021,"(0,1]",ANNUEL,[0;20000[,B,59,M,False,47,2020.0,ESSENCE,FAUX,[25000;35000[,0,0.0,303.99999999999994
2021,"(2,5]",MENSUEL,[0;20000[,C,27,M,False,13,2010.0,DIESEL,FAUX,[15000;20000[,1,3750.0,303.99999999999994
2021,"(1,2]",ANNUEL,[20000;40000[,B,50,M,False,63,2020.0,ESSENCE,FAUX,[20000;25000[,0,0.0,303.99999999999994
2017,"(0,1]",TRIMESTRIEL,[0;20000[,B,29,M,True,15,2015.0,DIESEL,VRAI,[20000;25000[,0,1359.99,365.0
2020,"(1,2]",MENSUEL,[0;20000[,C,34,F,True,20,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,365.0
2019,"(2,5]",ANNUEL,[0;20000[,A,62,M,True,68,2011.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2018,"(1,2]",MENSUEL,[0;20000[,B,47,F,True,36,2011.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2020,"(2,5]",ANNUEL,[0;20000[,A,35,M,False,10,2015.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2016,"(-1,0]",TRIMESTRIEL,[20000;40000[,J,31,M,False,16,2016.0,DIESEL,VRAI,[25000;35000[,0,0.0,31.99999999999999
2021,"(1,2]",MENSUEL,[0;20000[,H,59,F,False,31,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,156.00000000000014
2019,"(-1,0]",ANNUEL,[20000;40000[,D,56,M,False,44,2019.0,DIESEL,FAUX,[25000;35000[,1,3070.15,246.32513661202185
2020,"(-1,0]",ANNUEL,[0;20000[,B,53,M,False,51,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,280.99999999999994
2017,"(1,2]",TRIMESTRIEL,[0;20000[,B,37,M,False,28,2015.0,DIESEL,VRAI,[20000;25000[,0,2635.71,365.0
2016,"(0,1]",TRIMESTRIEL,[0;20000[,C,30,M,False,11,2011.0,DIESEL,VRAI,[25000;35000[,0,0.0,365.0
2019,"(2,5]",TRIMESTRIEL,[20000;40000[,B,58,M,False,21,2016.0,DIESEL,FAUX,[25000;35000[,0,0.0,364.5273224043715
2018,"(0,1]",MENSUEL,[0;20000[,C,38,F,False,12,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,365.0
2021,"(1,2]",MENSUEL,[20000;40000[,B,47,M,False,46,2016.0,DIESEL,FAUX,[20000;25000[,0,0.0,18.000000000000004
2018,"(1,2]",MENSUEL,[40000;60000[,D,25,M,True,19,2016.0,ESSENCE,VRAI,[25000;35000[,1,1455.62,365.0
2019,"(-1,0]",ANNUEL,[0;20000[,B,46,M,False,38,2020.0,ESSENCE,FAUX,[25000;35000[,0,0.0,249.3169398907106
2020,"(-1,0]",TRIMESTRIEL,[20000;40000[,C,28,M,False,18,2017.0,DIESEL,VRAI,[35000;99999[,0,0.0,188.99999999999991
2021,"(1,2]",MENSUEL,[20000;40000[,D,49,M,False,61,2020.0,DIESEL,FAUX,[25000;35000[,0,0.0,303.99999999999994
2020,"(-1,0]",TRIMESTRIEL,[20000;40000[,C,52,F,False,32,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,321.8360655737703
2018,"(1,2]",MENSUEL,[0;20000[,A,33,F,False,18,2010.0,DIESEL,FAUX,[15000;20000[,0,0.0,365.0
2021,"(-1,0]",MENSUEL,[0;20000[,B,42,F,False,13,2021.0,ESSENCE,FAUX,[15000;20000[,0,0.0,153.99999999999997
2018,"(-1,0]",TRIMESTRIEL,[40000;60000[,B,22,F,False,8,2015.0,DIESEL,FAUX,[15000;20000[,0,0.0,269.9999999999999
2020,"(0,1]",TRIMESTRIEL,[20000;40000[,G,56,Autre,False,30,2015.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2019,"(-1,0]",MENSUEL,[20000;40000[,E,25,M,True,16,2018.0,DIESEL,FAUX,[25000;35000[,1,3191.43,305.16393442622956
2018,"(2,5]",MENSUEL,[0;20000[,A,38,M,False,50,2014.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2019,"(2,5]",MENSUEL,[20000;40000[,B,45,M,False,69,2015.0,ESSENCE,VRAI,[15000;20000[,0,0.0,364.6311475409835
2017,"(-1,0]",MENSUEL,[0;20000[,A,37,F,False,56,2013.0,ESSENCE,FAUX,[15000;20000[,0,0.0,73.0
2016,"(0,1]",MENSUEL,[20000;40000[,A,46,M,False,37,2015.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2019,"(1,2]",MENSUEL,[0;20000[,C,62,M,False,28,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,364.688524590164
2019,"(2,5]",MENSUEL,[0;20000[,B,26,M,False,9,2017.0,DIESEL,VRAI,[35000;99999[,1,2404.77,364.27595628415315
2016,"(-1,0]",ANNUEL,[0;20000[,B,48,M,False,70,2015.0,ESSENCE,VRAI,[35000;99999[,0,0.0,283.0000000000001
2019,"(2,5]",ANNUEL,[0;20000[,B,61,F,True,22,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.3005464480876
2018,"(0,1]",MENSUEL,[20000;40000[,B,60,F,True,41,2014.0,DIESEL,FAUX,[25000;35000[,0,0.0,364.00000000000006
2021,"(2,5]",TRIMESTRIEL,[0;20000[,D,42,M,False,34,2018.0,ESSENCE,FAUX,[20000;25000[,0,1954.24,265.0
2021,"(1,2]",ANNUEL,[20000;40000[,B,31,M,False,20,2018.0,DIESEL,VRAI,[35000;99999[,0,1517.09,303.99999999999994
2020,"(-1,0]",MENSUEL,[0;20000[,C,46,F,False,36,2018.0,ESSENCE,FAUX,[10000;15000[,1,414.42,42.00000000000003
2020,"(2,5]",MENSUEL,[40000;60000[,A,54,M,True,57,2007.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2019,"(0,1]",MENSUEL,[0;20000[,C,41,Autre,True,59,2015.0,DIESEL,FAUX,[20000;25000[,0,0.0,364.36065573770486
2019,"(-1,0]",ANNUEL,[20000;40000[,K,32,F,False,42,2015.0,DIESEL,FAUX,[20000;25000[,0,0.0,156.5710382513662
2019,"(-1,0]",MENSUEL,[20000;40000[,B,34,F,False,17,2018.0,DIESEL,FAUX,[15000;20000[,0,0.0,78.78415300546443
2021,"(2,5]",MENSUEL,[0;20000[,B,61,M,True,63,2017.0,DIESEL,FAUX,[15000;20000[,0,0.0,303.99999999999994
2016,"(0,1]",ANNUEL,[20000;40000[,A,50,M,False,21,2017.0,DIESEL,FAUX,[15000;20000[,0,0.0,365.0
2017,"(-1,0]",MENSUEL,[0;20000[,J,24,F,False,5,2016.0,ESSENCE,FAUX,[20000;25000[,0,0.0,273.0
2021,"(1,2]",ANNUEL,[0;20000[,C,60,M,False,37,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,303.99999999999994
2021,"(-1,0]",MENSUEL,[20000;40000[,B,26,M,False,19,2016.0,DIESEL,FAUX,[35000;99999[,0,0.0,219.99999999999991
2020,"(0,1]",ANNUEL,[0;20000[,D,59,F,False,33,2015.0,ESSENCE,FAUX,[20000;25000[,0,0.0,365.0
2020,"(2,5]",ANNUEL,[20000;40000[,B,64,M,False,38,2017.0,DIESEL,FAUX,[35000;99999[,0,0.0,365.0
2021,"(2,5]",ANNUEL,[20000;40000[,B,57,M,True,25,2014.0,DIESEL,FAUX,[10000;15000[,0,0.0,303.99999999999994
2018,"(-1,0]",ANNUEL,[0;20000[,D,56,M,True,32,2013.0,AUTRE,VRAI,[15000;20000[,0,0.0,8.000000000000007
2019,"(-1,0]",ANNUEL,[20000;40000[,K,57,M,False,43,2020.0,DIESEL,FAUX,[25000;35000[,0,0.0,178.5109289617486
2017,"(1,2]",TRIMESTRIEL,[0;20000[,D,30,F,False,15,2014.0,DIESEL,VRAI,[15000;20000[,0,0.0,222.99999999999997
2021,"(5,10]",MENSUEL,[20000;40000[,D,43,F,False,53,2016.0,DIESEL,FAUX,[10000;15000[,0,0.0,291.0000000000001
2017,"(0,1]",ANNUEL,[40000;60000[,C,48,M,True,49,2017.0,DIESEL,VRAI,[35000;99999[,1,2072.02,365.0
2020,"(2,5]",MENSUEL,[0;20000[,B,56,Autre,False,35,2016.0,ESSENCE,FAUX,[10000;15000[,1,7234.23,302.6502732240438
2019,"(-1,0]",MENSUEL,[20000;40000[,B,21,Autre,False,10,2019.0,DIESEL,VRAI,[25000;35000[,0,0.0,235.3551912568306
2021,"(2,5]",TRIMESTRIEL,[0;20000[,C,46,F,False,45,2017.0,ESSENCE,VRAI,[20000;25000[,0,2263.27,180.99999999999997
2021,"(1,2]",MENSUEL,[0;20000[,C,40,M,False,70,2015.0,ESSENCE,FAUX,[10000;15000[,0,0.0,303.99999999999994
2021,"(2,5]",ANNUEL,[20000;40000[,A,31,F,True,12,2016.0,DIESEL,VRAI,[20000;25000[,1,1779.01,188.99999999999991
2018,"(-1,0]",ANNUEL,[40000;60000[,K,27,M,True,18,2015.0,DIESEL,FAUX,[20000;25000[,0,0.0,203.00000000000006
2018,"(1,2]",MENSUEL,[20000;40000[,A,35,M,False,19,2014.0,ESSENCE,FAUX,[15000;20000[,0,0.0,2.9999999999999707
2021,"(2,5]",TRIMESTRIEL,[20000;40000[,A,44,M,True,25,2021,DIESEL,VRAI,Inconnu,0,0.0,5.0
2017,"(1,2]",MENSUEL,[0;20000[,A,57,M,False,44,2003.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2020,"(1,2]",ANNUEL,[20000;40000[,E,48,Autre,False,39,2020.0,ESSENCE,FAUX,[35000;99999[,0,0.0,365.0
2018,"(0,1]",MENSUEL,[20000;40000[,C,41,M,False,37,2017.0,ESSENCE,FAUX,[25000;35000[,0,0.0,365.0
2016,"(0,1]",ANNUEL,[20000;40000[,B,29,F,False,18,2013.0,DIESEL,VRAI,[25000;35000[,0,0.0,243.33333333333343
2021,"(0,1]",MENSUEL,[20000;40000[,C,26,M,False,16,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,303.99999999999994
2016,"(0,1]",ANNUEL,[0;20000[,A,49,M,False,62,2015.0,ESSENCE,FAUX,[10000;15000[,0,2746.28,365.0
2019,"(2,5]",TRIMESTRIEL,[20000;40000[,A,43,F,True,40,2018.0,ESSENCE,VRAI,[20000;25000[,0,0.0,364.7978142076501
2018,"(2,5]",ANNUEL,[0;20000[,A,40,M,False,37,2014.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2018,"(0,1]",MENSUEL,[20000;40000[,C,64,M,False,43,2018.0,ESSENCE,FAUX,[20000;25000[,0,0.0,365.0
2021,"(1,2]",MENSUEL,[20000;40000[,B,57,M,True,56,2018.0,ESSENCE,VRAI,[25000;35000[,0,0.0,303.99999999999994
2017,"(0,1]",MENSUEL,[20000;40000[,B,41,F,False,28,2015.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2017,"(0,1]",ANNUEL,[20000;40000[,B,54,F,False,64,2015.0,DIESEL,VRAI,[15000;20000[,0,0.0,365.0
2019,"(0,1]",MENSUEL,[0;20000[,A,46,F,True,51,2015.0,DIESEL,VRAI,[35000;99999[,1,175.5,364.91803278688514
2019,"(2,5]",MENSUEL,[40000;60000[,C,57,M,False,62,2017.0,DIESEL,VRAI,[15000;20000[,0,0.0,234.00000000000006
2021,"(0,1]",ANNUEL,[20000;40000[,C,36,Autre,False,42,2017.0,DIESEL,FAUX,[15000;20000[,0,0.0,303.99999999999994
2017,"(0,1]",ANNUEL,[0;20000[,C,51,F,False,40,2013.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2017,"(1,2]",MENSUEL,[0;20000[,B,35,M,False,10,2013.0,DIESEL,VRAI,[15000;20000[,1,16878.18,65.99999999999993
2020,"(2,5]",TRIMESTRIEL,[20000;40000[,A,38,F,False,44,2014.0,AUTRE,VRAI,[20000;25000[,0,0.0,365.0
2019,"(-1,0]",ANNUEL,[0;20000[,D,30,F,False,19,2011.0,DIESEL,FAUX,[15000;20000[,0,0.0,183.49726775956267
2017,"(1,2]",ANNUEL,[0;20000[,A,44,F,False,67,2012.0,DIESEL,VRAI,[15000;20000[,0,0.0,365.0
2018,"(-1,0]",MENSUEL,[20000;40000[,B,40,M,False,39,2018.0,ESSENCE,VRAI,[20000;25000[,0,0.0,41.00000000000012
2021,"(0,1]",MENSUEL,[20000;40000[,B,25,F,False,8,2020.0,ESSENCE,FAUX,[15000;20000[,0,0.0,303.99999999999994
2020,"(0,1]",MENSUEL,[20000;40000[,G,50,F,True,19,2019.0,ESSENCE,FAUX,[10000;15000[,0,0.0,48.866120218579226
2021,"(1,2]",MENSUEL,[0;20000[,D,44,F,True,23,2015.0,ESSENCE,FAUX,[10000;15000[,0,0.0,291.0000000000001
2021,"(0,1]",MENSUEL,[0;20000[,B,37,F,False,58,2017.0,ESSENCE,FAUX,[20000;25000[,0,0.0,180.99999999999997
2020,"(2,5]",MENSUEL,[0;20000[,B,27,F,False,9,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2016,"(0,1]",MENSUEL,[0;20000[,A,39,F,False,51,2011.0,ESSENCE,FAUX,[35000;99999[,0,0.0,280.23224043715845
2018,"(1,2]",TRIMESTRIEL,[0;20000[,C,48,M,False,23,2016.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2020,"(-1,0]",ANNUEL,[20000;40000[,E,47,M,False,40,2016.0,DIESEL,FAUX,[15000;20000[,0,0.0,306.0000000000001
2020,"(2,5]",MENSUEL,[0;20000[,A,48,M,False,49,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2020,"(-1,0]",MENSUEL,[20000;40000[,K,33,Autre,False,14,2020.0,DIESEL,VRAI,[20000;25000[,0,1727.68,84.00000000000006
